nbId,Taille(cm),Poids(kg)
20513,173,48.5
20514,159,50.5
20515,168,56.0
20516,176,55.5
20517,171,57.0
20518,177,48.5
20519,162,46.0
20520,164,56.0
20521,177,55.5
20522,177,58.5
20523,172,61.0
20524,170,64.0
20525,169,52.0
20526,172,56.0
20527,174,56.5
20528,171,62.0
20529,174,57.0
20530,178,62.0
20531,178,67.0
20532,176,60.5
20533,172,56.5
20534,172,55.5
20535,168,61.5
20536,175,60.5
20537,184,61.5
20538,169,47.5
20539,171,56.5
20540,165,54.5
20541,164,50.5
20542,178,56.5
20543,180,69.0
20544,165,51.0
20545,177,55.5
20546,161,51.0
20547,171,64.5
20548,174,53.0
20549,173,56.0
20550,174,52.5
20551,170,48.0
20552,178,55.5
20553,171,59.0
20554,177,56.0
20555,171,48.5
20556,181,64.0
20557,176,64.5
20558,171,55.5
20559,170,53.5
20560,179,59.5
20561,185,67.5
20562,171,49.0
20563,171,56.0
20564,173,53.5
20565,173,59.5
20566,175,64.0
20567,174,66.0
20568,169,54.5
20569,168,54.5
20570,165,53.5
20571,183,58.5
20572,173,55.0
20573,169,52.0
20574,162,52.5
20575,168,54.0
20576,173,55.0
20577,176,56.0
20578,174,64.5
20579,176,59.0
20580,167,45.5
20581,176,58.0
20582,172,57.5
20583,176,67.0
20584,171,59.0
20585,179,63.5
20586,176,55.0
20587,177,57.5
20588,175,61.0
20589,171,55.5
20590,169,53.0
20591,166,57.5
20592,179,66.5
20593,176,62.0
20594,169,55.5
20595,171,53.0
20596,168,55.5
20597,174,55.5
20598,178,69.5
20599,166,60.0
20600,175,58.5
20601,172,55.0
20602,169,58.5
20603,172,59.5
20604,171,58.5
20605,170,53.5
20606,169,55.5
20607,171,57.5
20608,170,59.5
20609,154,51.5
20610,175,63.5
20611,185,61.5
20612,168,50.0
20613,175,57.0
20614,177,64.5
20615,175,65.5
20616,173,63.5
20617,174,60.5
20618,162,57.5
20619,171,65.5
20620,177,62.0
20621,167,55.5
20622,172,58.5
20623,173,58.0
20624,171,56.5
20625,179,51.5
20626,164,54.0
20627,174,61.0
20628,171,63.0
20629,171,58.5
20630,172,65.5
20631,175,60.5
20632,177,64.5
20633,172,65.0
20634,174,66.0
20635,166,46.0
20636,171,57.5
20637,171,57.5
20638,174,62.0
20639,169,53.0
20640,165,52.0
20641,178,61.0
20642,164,59.0
20643,174,62.0
20644,167,51.0
20645,170,61.0
20646,178,58.0
20647,169,58.5
20648,175,64.0
20649,170,61.0
20650,165,55.5
20651,175,52.5
20652,170,65.0
20653,176,57.0
20654,173,62.0
20655,172,45.0
20656,178,63.0
20657,178,60.0
20658,175,59.5
20659,175,62.5
20660,178,60.5
20661,162,52.0
20662,176,58.5
20663,171,58.5
20664,178,59.5
20665,174,55.5
20666,172,58.0
20667,178,59.5
20668,173,60.5
20669,177,57.5
20670,169,56.5
20671,177,58.5
20672,176,55.0
20673,175,50.0
20674,174,56.0
20675,166,52.5
20676,175,61.5
20677,167,45.5
20678,177,65.5
20679,168,59.5
20680,163,55.0
20681,173,58.5
20682,170,51.5
20683,168,56.0
20684,174,48.5
20685,176,53.5
20686,175,63.5
20687,168,59.0
20688,171,61.5
20689,175,55.0
20690,172,50.5
20691,174,61.0
20692,174,59.0
20693,162,46.0
20694,177,54.0
20695,177,53.0
20696,174,65.0
20697,168,51.0
20698,175,57.5
20699,159,49.0
20700,173,57.5
20701,178,57.0
20702,175,58.0
20703,176,57.5
20704,160,56.0
20705,175,64.0
20706,170,55.0
20707,178,60.0
20708,173,55.0
20709,169,53.5
20710,178,58.0
20711,169,54.5
20712,166,64.5
20713,174,64.0
20714,181,68.0
20715,169,56.0
20716,169,56.0
20717,171,51.5
20718,174,62.5
20719,169,50.0
20720,173,51.5
20721,168,59.5
20722,176,53.0
20723,174,58.0
20724,174,46.0
20725,176,57.5
20726,173,57.0
20727,170,65.0
20728,168,50.5
20729,165,59.0
20730,173,55.5
20731,171,58.5
20732,169,54.5
20733,174,55.0
20734,171,55.0
20735,176,65.0
20736,171,63.0
20737,186,71.5
20738,174,50.0
20739,168,58.5
20740,175,56.0
20741,173,55.5
20742,177,58.0
20743,172,60.5
20744,177,68.0
20745,170,53.0
20746,169,51.0
20747,175,56.5
20748,180,54.0
20749,168,51.0
20750,168,54.0
20751,171,51.5
20752,178,64.0
20753,172,49.5
20754,169,56.5
20755,163,59.0
20756,175,66.5
20757,170,62.0
20758,169,44.5
20759,175,59.5
20760,169,61.0
20761,162,58.5
20762,167,54.0
20763,168,42.5
20764,174,60.5
20765,180,54.5
20766,169,53.0
20767,176,64.5
20768,171,51.0
20769,176,54.5
20770,165,52.5
20771,175,54.0
20772,171,57.5
20773,169,57.0
20774,169,58.0
20775,176,56.5
20776,174,67.5
20777,173,63.5
20778,177,57.0
20779,169,57.0
20780,175,70.0
20781,171,64.5
20782,174,61.5
20783,167,61.5
20784,175,58.0
20785,173,55.5
20786,167,49.5
20787,173,67.5
20788,174,56.5
20789,174,58.5
20790,171,47.5
20791,165,57.0
20792,172,59.0
20793,175,63.5
20794,171,49.0
20795,173,56.0
20796,173,58.5
20797,169,56.0
20798,174,62.0
20799,179,61.0
20800,171,60.5
20801,170,60.0
20802,178,58.0
20803,170,52.5
20804,173,59.0
20805,162,52.0
20806,175,67.0
20807,171,52.0
20808,177,60.5
20809,174,59.0
20810,180,63.0
20811,175,67.5
20812,174,64.0
20813,167,57.5
20814,176,63.0
20815,175,57.0
20816,167,45.5
20817,171,57.0
20818,169,57.5
20819,172,61.0
20820,173,54.0
20821,169,50.0
20822,174,64.0
20823,174,56.0
20824,163,46.5
20825,167,56.0
20826,171,52.5
20827,168,57.5
20828,175,65.0
20829,171,59.5
20830,173,63.0
20831,168,59.0
20832,174,69.0
20833,176,56.5
20834,180,64.5
20835,176,62.5
20836,170,51.5
20837,174,57.0
20838,166,60.0
20839,174,62.0
20840,172,62.0
20841,177,56.0
20842,172,47.5
20843,161,52.0
20844,175,57.5
20845,172,55.0
20846,164,52.0
20847,177,62.0
20848,172,51.5
20849,171,57.0
20850,176,63.5
20851,166,55.5
20852,170,54.0
20853,166,53.5
20854,176,54.0
20855,172,55.5
20856,173,59.0
20857,173,57.0
20858,171,55.5
20859,175,59.5
20860,176,50.5
20861,174,62.0
20862,173,54.5
20863,177,55.0
20864,180,62.0
20865,172,57.5
20866,170,49.0
20867,172,59.0
20868,178,63.0
20869,170,57.5
20870,167,59.0
20871,178,64.5
20872,177,60.0
20873,170,52.0
20874,170,58.0
20875,172,55.0
20876,174,54.0
20877,170,59.0
20878,178,64.0
20879,187,67.0
20880,173,56.5
20881,182,66.0
20882,177,59.5
20883,173,49.5
20884,178,62.0
20885,175,47.0
20886,179,58.5
20887,171,57.5
20888,168,62.0
20889,176,61.0
20890,166,48.0
20891,166,52.5
20892,170,51.5
20893,175,57.0
20894,168,56.0
20895,176,50.5
20896,175,47.5
20897,177,48.0
20898,172,53.5
20899,172,65.0
20900,173,58.5
20901,174,55.0
20902,167,55.5
20903,173,56.5
20904,167,66.0
20905,179,60.5
20906,171,60.0
20907,178,57.5
20908,173,59.0
20909,175,50.5
20910,173,58.5
20911,176,62.5
20912,170,53.5
20913,173,61.5
20914,162,57.0
20915,186,58.5
20916,172,50.0
20917,168,47.5
20918,177,61.0
20919,175,56.0
20920,185,67.5
20921,174,58.5
20922,170,56.5
20923,171,56.0
20924,177,64.0
20925,175,47.0
20926,172,61.5
20927,170,56.5
20928,179,55.0
20929,180,63.0
20930,167,53.5
20931,181,62.0
20932,175,59.5
20933,163,63.5
20934,176,61.5
20935,177,59.0
20936,165,60.0
20937,180,61.0
20938,178,57.0
20939,172,59.0
20940,171,61.5
20941,172,50.5
20942,173,63.0
20943,175,57.0
20944,175,62.5
20945,171,45.0
20946,172,59.5
20947,175,60.5
20948,174,61.5
20949,171,56.0
20950,171,53.5
20951,169,57.0
20952,170,48.5
20953,173,60.5
20954,166,46.0
20955,173,54.0
20956,171,58.5
20957,177,64.5
20958,176,57.0
20959,175,52.0
20960,171,53.0
20961,176,60.0
20962,172,51.0
20963,171,49.0
20964,177,63.5
20965,170,57.0
20966,173,55.5
20967,187,61.0
20968,182,67.5
20969,172,56.5
20970,182,58.5
20971,173,59.0
20972,174,58.0
20973,168,51.0
20974,171,55.5
20975,172,53.0
20976,176,58.5
20977,174,60.5
20978,178,53.5
20979,175,63.0
20980,163,52.5
20981,177,57.5
20982,174,61.5
20983,176,62.5
20984,168,60.5
20985,171,58.5
20986,172,52.0
20987,176,56.0
20988,167,52.5
20989,172,50.0
20990,171,51.5
20991,171,65.0
20992,168,48.5
20993,173,60.5
20994,164,53.0
20995,172,68.0
20996,178,57.0
20997,160,48.5
20998,176,68.5
20999,169,59.0
21000,179,63.5
21001,175,55.5
21002,171,56.5
21003,176,59.5
21004,178,63.0
21005,176,57.0
21006,179,62.5
21007,169,63.0
21008,179,74.5
21009,180,64.5
21010,170,55.0
21011,167,51.0
21012,171,62.5
21013,181,71.0
21014,171,61.5
21015,171,60.0
21016,176,53.5
21017,169,55.0
21018,170,65.5
21019,169,53.0
21020,176,58.0
21021,175,62.5
21022,177,65.5
21023,169,55.0
21024,176,60.5
21025,174,55.0
21026,170,57.5
21027,170,53.0
21028,181,64.5
21029,170,48.5
21030,176,54.0
21031,169,52.0
21032,184,61.0
21033,173,54.5
21034,167,56.5
21035,171,59.0
21036,174,58.5
21037,171,55.5
21038,168,44.0
21039,184,70.5
21040,175,58.5
21041,172,57.5
21042,168,54.0
21043,172,59.0
21044,175,52.5
21045,175,62.0
21046,181,70.5
21047,166,52.0
21048,171,51.0
21049,172,51.5
21050,171,54.5
21051,170,63.0
21052,171,53.0
21053,180,59.0
21054,181,60.5
21055,176,71.0
21056,170,56.5
21057,173,55.5
21058,167,50.5
21059,179,63.5
21060,168,51.0
21061,173,58.5
21062,168,57.5
21063,174,61.0
21064,171,55.0
21065,178,61.5
21066,178,57.0
21067,169,53.0
21068,172,55.5
21069,174,65.0
21070,172,61.0
21071,175,52.5
21072,175,51.5
21073,179,69.0
21074,166,50.5
21075,174,58.5
21076,172,56.5
21077,173,57.0
21078,167,51.5
21079,179,59.5
21080,167,58.5
21081,169,57.0
21082,167,55.5
21083,184,64.5
21084,171,53.5
21085,175,54.0
21086,166,57.0
21087,172,53.0
21088,184,56.5
21089,176,57.5
21090,182,71.5
21091,170,51.5
21092,172,66.0
21093,169,63.0
21094,172,52.5
21095,176,58.0
21096,181,61.5
21097,167,51.5
21098,174,48.5
21099,164,51.5
21100,174,51.0
21101,175,56.5
21102,167,39.0
21103,175,59.5
21104,164,47.0
21105,172,53.0
21106,178,64.5
21107,180,63.5
21108,173,58.0
21109,168,58.0
21110,170,56.5
21111,180,59.5
21112,180,60.5
21113,172,53.5
21114,182,64.0
21115,174,57.5
21116,167,54.5
21117,168,56.5
21118,174,63.0
21119,168,48.0
21120,174,54.0
21121,178,64.5
21122,167,50.5
21123,170,54.5
21124,164,60.0
21125,175,57.5
21126,171,59.0
21127,170,52.5
21128,175,54.0
21129,171,52.0
21130,177,56.5
21131,180,67.5
21132,176,62.5
21133,172,55.5
21134,175,59.0
21135,172,56.5
21136,163,44.0
21137,175,66.0
21138,169,59.5
21139,176,57.0
21140,179,60.5
21141,170,56.5
21142,172,58.0
21143,171,62.0
21144,174,57.0
21145,179,64.0
21146,173,55.0
21147,171,53.0
21148,170,59.0
21149,170,53.0
21150,169,63.5
21151,171,53.5
21152,178,61.5
21153,167,58.5
21154,176,72.0
21155,168,55.5
21156,174,66.5
21157,172,57.0
21158,170,47.5
21159,176,59.0
21160,174,53.0
21161,172,55.5
21162,175,57.5
21163,169,52.5
21164,174,59.0
21165,180,58.0
21166,175,56.0
21167,173,65.0
21168,175,55.5
21169,174,55.0
21170,177,58.0
21171,175,64.5
21172,164,59.0
21173,175,60.5
21174,174,52.0
21175,172,59.5
21176,174,60.5
21177,171,58.0
21178,176,60.0
21179,172,57.0
21180,165,54.0
21181,166,49.0
21182,181,56.0
21183,179,62.5
21184,173,63.5
21185,170,61.5
21186,171,52.0
21187,165,47.5
21188,174,58.0
21189,175,54.5
21190,180,65.5
21191,173,64.5
21192,167,58.5
21193,172,61.5
21194,176,60.5
21195,175,55.5
21196,174,68.5
21197,172,58.5
21198,182,62.5
21199,164,46.5
21200,170,53.5
21201,166,56.5
21202,177,63.5
21203,171,59.0
21204,174,60.5
21205,171,51.5
21206,175,57.0
21207,171,58.0
21208,176,62.0
21209,170,62.0
21210,166,54.5
21211,176,62.0
21212,173,56.0
21213,168,53.5
21214,175,57.0
21215,177,61.0
21216,172,54.0
21217,177,62.5
21218,173,53.5
21219,174,63.5
21220,165,43.0
21221,175,54.5
21222,174,58.0
21223,175,55.5
21224,172,59.0
21225,173,50.5
21226,172,58.0
21227,173,52.5
21228,166,57.5
21229,170,55.0
21230,168,50.5
21231,177,60.0
21232,171,54.0
21233,175,58.5
21234,178,63.0
21235,172,56.0
21236,174,61.5
21237,173,56.0
21238,168,55.5
21239,168,52.5
21240,171,63.0
21241,177,62.5
21242,178,58.5
21243,181,61.0
21244,171,51.5
21245,171,55.0
21246,173,58.5
21247,173,59.0
21248,169,53.5
21249,168,61.0
21250,164,52.5
21251,172,57.0
21252,174,55.5
21253,161,49.5
21254,172,55.0
21255,176,65.5
21256,176,62.0
21257,169,53.5
21258,173,50.5
21259,165,47.5
21260,171,56.5
21261,169,58.5
21262,178,65.5
21263,171,57.0
21264,165,58.5
21265,174,53.5
21266,168,62.0
21267,177,56.5
21268,171,55.0
21269,168,56.5
21270,174,59.0
21271,181,61.5
21272,178,63.0
21273,168,60.5
21274,175,60.5
21275,171,58.5
21276,170,60.0
21277,176,60.0
21278,179,56.5
21279,174,55.5
21280,175,59.5
21281,173,58.0
21282,166,47.5
21283,182,62.5
21284,176,51.5
21285,173,63.5
21286,177,60.0
21287,171,55.5
21288,168,61.5
21289,168,49.5
21290,183,65.5
21291,174,61.0
21292,169,57.0
21293,167,53.0
21294,174,62.5
21295,182,70.0
21296,182,59.0
21297,181,59.5
21298,175,52.5
21299,176,59.5
21300,176,67.5
21301,171,52.5
21302,167,55.0
21303,174,50.5
21304,159,46.5
21305,168,56.5
21306,168,54.0
21307,180,61.0
21308,171,57.5
21309,171,52.5
21310,175,62.0
21311,171,59.0
21312,172,60.0
21313,180,65.0
21314,170,61.0
21315,177,52.0
21316,167,49.5
21317,173,63.5
21318,172,59.5
21319,169,59.0
21320,173,59.5
21321,169,55.5
21322,169,48.0
21323,162,57.0
21324,176,66.5
21325,173,61.0
21326,173,67.5
21327,168,54.0
21328,171,55.0
21329,178,58.0
21330,176,54.0
21331,170,52.5
21332,181,66.0
21333,174,58.5
21334,170,58.0
21335,170,62.5
21336,162,51.0
21337,167,51.5
21338,176,63.0
21339,172,59.0
21340,165,56.0
21341,168,51.5
21342,172,59.5
21343,183,56.5
21344,166,52.5
21345,171,57.5
21346,169,52.5
21347,168,49.5
21348,174,55.5
21349,170,56.0
21350,182,64.0
21351,162,59.5
21352,172,57.0
21353,176,61.5
21354,178,58.5
21355,178,57.5
21356,173,59.5
21357,172,60.5
21358,172,51.5
21359,163,42.0
21360,175,60.5
21361,171,54.5
21362,167,55.5
21363,169,56.5
21364,162,51.5
21365,172,47.0
21366,179,70.5
21367,177,60.5
21368,179,65.0
21369,174,52.5
21370,165,57.5
21371,180,59.5
21372,169,55.0
21373,177,61.0
21374,173,51.5
21375,173,56.0
21376,179,64.0
21377,171,48.5
21378,182,63.5
21379,174,67.0
21380,170,52.5
21381,173,62.0
21382,173,48.0
21383,165,52.0
21384,174,64.5
21385,177,59.5
21386,166,50.0
21387,173,53.0
21388,168,58.5
21389,166,71.5
21390,172,55.0
21391,176,58.0
21392,173,54.5
21393,175,59.0
21394,168,59.5
21395,171,59.5
21396,165,52.5
21397,171,58.5
21398,169,52.5
21399,170,51.5
21400,166,52.5
21401,172,60.0
21402,177,56.5
21403,175,64.0
21404,174,53.0
21405,175,56.5
21406,163,47.0
21407,180,68.0
21408,175,59.5
21409,171,56.5
21410,176,56.5
21411,170,54.0
21412,180,57.0
21413,173,50.5
21414,185,67.5
21415,168,52.5
21416,169,57.5
21417,171,58.5
21418,176,55.5
21419,179,60.5
21420,165,56.5
21421,170,56.5
21422,172,56.5
21423,173,55.0
21424,169,49.0
21425,177,67.5
21426,175,53.5
21427,171,56.0
21428,171,54.5
21429,170,54.5
21430,169,56.5
21431,178,64.0
21432,182,63.5
21433,186,68.5
21434,172,60.0
21435,174,60.0
21436,168,60.5
21437,171,61.0
21438,171,56.0
21439,169,51.5
21440,177,55.5
21441,171,48.5
21442,182,63.5
21443,179,59.0
21444,171,64.0
21445,173,64.5
21446,180,65.0
21447,173,58.5
21448,182,64.5
21449,172,55.5
21450,175,66.0
21451,177,56.5
21452,177,60.0
21453,173,59.0
21454,171,60.5
21455,164,47.0
21456,170,54.5
21457,169,51.5
21458,173,56.5
21459,177,62.5
21460,170,53.0
21461,172,53.5
21462,177,59.5
21463,175,58.5
21464,176,54.0
21465,170,56.5
21466,179,64.0
21467,174,58.5
21468,168,52.5
21469,163,60.5
21470,170,58.5
21471,168,46.5
21472,174,55.0
21473,168,55.0
21474,174,55.5
21475,165,53.0
21476,173,62.5
21477,163,53.5
21478,166,49.0
21479,171,55.0
21480,167,55.0
21481,168,64.0
21482,162,52.0
21483,172,49.0
21484,175,56.0
21485,174,52.0
21486,179,61.5
21487,173,55.5
21488,171,61.0
21489,173,50.5
21490,178,56.5
21491,178,57.5
21492,171,56.0
21493,177,57.5
21494,169,60.0
21495,169,56.0
21496,166,57.0
21497,180,64.0
21498,177,57.0
21499,176,56.5
21500,178,64.5
21501,169,55.5
21502,182,57.5
21503,171,60.5
21504,170,57.0
21505,180,67.5
21506,174,57.0
21507,174,56.0
21508,173,60.0
21509,179,57.5
21510,176,61.5
21511,171,63.5
21512,160,47.5
21513,175,50.5
21514,172,64.5
21515,174,62.0
21516,178,55.0
21517,178,57.5
21518,173,61.0
21519,176,55.5
21520,171,57.5
21521,177,59.5
21522,177,63.0
21523,178,65.0
21524,169,58.5
21525,166,58.5
21526,168,62.5
21527,170,56.0
21528,165,47.5
21529,177,63.0
21530,174,56.5
21531,178,63.0
21532,172,65.5
21533,170,57.0
21534,177,61.0
21535,185,65.5
21536,175,56.5
21537,169,52.0
21538,179,57.5
21539,168,55.5
21540,183,65.5
21541,171,54.0
21542,175,61.5
21543,175,51.5
21544,174,62.5
21545,181,62.0
21546,169,57.5
21547,161,50.0
21548,176,57.0
21549,177,61.5
21550,175,59.5
21551,174,53.5
21552,169,54.0
21553,174,51.0
21554,168,52.0
21555,161,50.0
21556,182,70.0
21557,168,45.0
21558,171,53.0
21559,179,56.5
21560,164,54.5
21561,165,46.5
21562,169,54.0
21563,179,57.5
21564,172,57.5
21565,167,51.5
21566,177,56.5
21567,168,49.0
21568,167,57.0
21569,177,60.0
21570,173,56.5
21571,172,51.5
21572,173,48.5
21573,173,51.5
21574,174,56.0
21575,172,59.5
21576,171,50.5
21577,177,64.5
21578,177,64.5
21579,180,61.0
21580,175,55.0
21581,175,61.5
21582,174,69.0
21583,166,63.5
21584,175,55.5
21585,170,53.5
21586,175,65.0
21587,164,62.0
21588,176,61.0
21589,177,48.5
21590,172,60.0
21591,167,62.0
21592,183,66.0
21593,178,63.5
21594,173,55.0
21595,179,66.5
21596,166,51.0
21597,174,63.0
21598,176,58.5
21599,167,62.0
21600,173,55.5
21601,175,62.5
21602,164,51.5
21603,176,62.5
21604,167,55.5
21605,174,55.5
21606,173,56.0
21607,183,66.0
21608,170,51.5
21609,168,50.5
21610,176,55.0
21611,180,60.0
21612,172,61.0
21613,168,59.5
21614,172,56.0
21615,169,58.5
21616,178,60.0
21617,175,52.5
21618,176,59.5
21619,177,67.5
21620,167,58.5
21621,170,58.5
21622,169,58.0
21623,174,62.5
21624,173,59.0
21625,173,58.0
21626,171,52.5
21627,169,62.5
21628,165,58.0
21629,173,60.0
21630,173,63.5
21631,176,67.0
21632,173,50.0
21633,162,47.0
21634,171,60.0
21635,169,53.0
21636,161,49.5
21637,172,54.0
21638,170,54.0
21639,170,47.5
21640,171,58.5
21641,170,50.5
21642,176,64.5
21643,177,68.5
21644,171,52.5
21645,175,56.0
21646,174,53.5
21647,171,50.0
21648,173,61.5
21649,169,60.5
21650,177,57.0
21651,169,58.0
21652,168,56.5
21653,174,58.0
21654,180,59.0
21655,180,56.5
21656,168,65.5
21657,175,52.5
21658,173,58.5
21659,167,54.0
21660,175,53.0
21661,176,54.5
21662,173,59.0
21663,174,61.0
21664,182,67.0
21665,173,66.0
21666,165,62.5
21667,174,52.0
21668,174,66.5
21669,171,59.5
21670,181,69.5
21671,170,58.5
21672,174,59.5
21673,176,63.5
21674,173,61.5
21675,169,59.5
21676,171,57.0
21677,176,67.0
21678,177,61.0
21679,174,66.0
21680,166,46.0
21681,177,62.5
21682,180,64.0
21683,168,59.0
21684,167,46.0
21685,181,59.0
21686,181,68.0
21687,166,61.5
21688,178,58.5
21689,171,55.0
21690,166,57.0
21691,181,68.5
21692,179,67.5
21693,168,57.0
21694,175,58.0
21695,179,68.5
21696,173,55.0
21697,172,66.5
21698,169,57.0
21699,175,58.0
21700,164,53.5
21701,164,57.5
21702,174,48.5
21703,173,58.5
21704,168,58.0
21705,174,57.5
21706,159,45.5
21707,174,60.5
21708,166,57.0
21709,167,58.5
21710,168,57.5
21711,167,51.5
21712,167,60.0
21713,172,61.5
21714,170,56.0
21715,179,71.5
21716,173,53.0
21717,177,61.5
21718,169,54.5
21719,175,66.0
21720,171,55.0
21721,169,52.0
21722,169,58.5
21723,165,46.0
21724,173,56.5
21725,172,59.0
21726,176,66.5
21727,179,66.5
21728,180,62.0
21729,166,60.5
21730,172,63.5
21731,171,59.0
21732,173,63.0
21733,169,47.5
21734,174,64.5
21735,174,62.5
21736,176,56.0
21737,169,55.5
21738,177,59.5
21739,172,61.0
21740,172,56.0
21741,176,60.5
21742,171,62.0
21743,178,53.5
21744,169,58.0
21745,176,62.0
21746,175,71.5
21747,175,65.5
21748,168,52.0
21749,174,62.5
21750,175,59.0
21751,172,58.5
21752,173,59.0
21753,175,50.0
21754,174,62.5
21755,174,62.0
21756,176,59.5
21757,171,49.0
21758,172,59.0
21759,177,64.5
21760,172,67.5
21761,167,52.5
21762,175,61.5
21763,171,52.0
21764,170,51.0
21765,170,50.5
21766,174,57.5
21767,175,56.5
21768,173,60.0
21769,171,57.5
21770,167,53.5
21771,174,64.5
21772,175,61.5
21773,176,56.0
21774,167,53.0
21775,171,55.0
21776,173,57.5
21777,178,64.5
21778,176,61.0
21779,167,52.0
21780,176,60.0
21781,172,51.0
21782,167,47.5
21783,174,49.0
21784,184,60.0
21785,165,50.0
21786,179,72.0
21787,177,65.0
21788,165,61.0
21789,173,61.5
21790,175,58.5
21791,171,65.5
21792,168,52.5
21793,170,64.5
21794,172,61.0
21795,168,56.5
21796,174,55.5
21797,164,52.5
21798,168,50.0
21799,177,49.0
21800,171,59.5
21801,177,56.5
21802,173,65.5
21803,171,61.5
21804,175,64.5
21805,173,60.0
21806,168,51.5
21807,174,61.0
21808,168,60.0
21809,167,55.0
21810,162,51.5
21811,175,53.0
21812,177,54.5
21813,173,59.5
21814,183,64.0
21815,168,49.0
21816,164,51.5
21817,170,56.5
21818,177,63.0
21819,169,65.5
21820,172,55.5
21821,173,58.0
21822,168,49.0
21823,174,50.5
21824,169,56.0
21825,171,50.0
21826,173,58.0
21827,181,64.5
21828,171,56.0
21829,176,54.5
21830,177,58.0
21831,170,53.5
21832,173,46.5
21833,174,56.0
21834,175,56.5
21835,161,60.0
21836,173,63.0
21837,175,62.5
21838,169,53.0
21839,177,58.0
21840,173,56.5
21841,175,62.0
21842,170,57.5
21843,180,57.5
21844,174,62.0
21845,180,50.5
21846,166,48.5
21847,174,52.0
21848,173,53.5
21849,170,56.0
21850,172,58.5
21851,175,59.5
21852,172,53.5
21853,178,54.5
21854,164,49.5
21855,169,52.5
21856,173,47.0
21857,170,52.5
21858,169,58.5
21859,175,68.5
21860,169,56.5
21861,175,59.5
21862,171,50.5
21863,173,55.5
21864,186,67.0
21865,172,55.5
21866,180,55.5
21867,173,55.5
21868,175,57.5
21869,166,51.5
21870,166,50.0
21871,163,51.5
21872,174,58.0
21873,175,60.5
21874,184,65.5
21875,176,52.5
21876,168,51.5
21877,166,49.5
21878,179,54.0
21879,179,52.5
21880,166,57.0
21881,169,56.0
21882,172,55.0
21883,167,57.0
21884,173,61.0
21885,174,56.0
21886,166,52.5
21887,172,57.0
21888,167,56.0
21889,181,60.5
21890,180,62.0
21891,181,64.0
21892,168,57.5
21893,181,57.0
21894,179,62.0
21895,173,58.0
21896,173,64.5
21897,165,48.5
21898,170,49.0
21899,160,52.5
21900,170,69.0
21901,166,48.5
21902,165,49.0
21903,171,56.5
21904,175,55.5
21905,176,60.5
21906,174,59.0
21907,178,65.0
21908,180,65.0
21909,170,55.5
21910,178,60.0
21911,175,60.0
21912,166,59.0
21913,181,60.0
21914,161,55.5
21915,173,55.0
21916,165,59.5
21917,173,56.0
21918,176,56.5
21919,177,51.0
21920,176,56.0
21921,172,56.5
21922,177,54.0
21923,178,56.0
21924,171,60.5
21925,162,55.0
21926,174,58.5
21927,169,65.0
21928,178,62.0
21929,168,61.5
21930,173,53.5
21931,180,59.0
21932,170,52.5
21933,167,56.5
21934,172,44.0
21935,165,56.5
21936,174,53.5
21937,174,59.0
21938,173,61.5
21939,163,51.5
21940,171,55.0
21941,177,58.5
21942,175,62.5
21943,171,53.0
21944,169,46.5
21945,166,43.0
21946,174,59.0
21947,170,58.5
21948,174,61.5
21949,170,61.0
21950,189,64.5
21951,173,50.0
21952,177,61.0
21953,164,58.0
21954,178,59.5
21955,175,62.0
21956,172,62.5
21957,162,48.5
21958,175,68.5
21959,170,61.5
